Interaction-Aware Multi-Agent Tracking and Probabilistic Behavior Prediction Via Adversarial Learning,1856
Design and Implementation of the CCRobot-II - A Palm-Based Cable Climbing Robot for Inspection on the Cable-Stayed Bridge,1858
Bioinspired Direct Visual Estimation of Attitude Rates with Very Low Resolution Images Using Deep Networks,1860
Reinforcement Learning on Variable Impedance Controller for High-Precision Robotic Assembly,1862
A Learning Framework for High Precision Industrial Assembly,1867
Propagation Networks for Model-Based Control under Partial Observation,1869
SLAMBench 3.0: Systematic Automated Reproducible Evaluation of SLAM Systems for Robot Vision Challenges and Scene Understanding,1870
Panthera - Design of a Reconfigurable Pavement Sweeping Robot,1871
Automatic Targeting of Plant Cells via Cell Segmentation and Robust Scene-Adaptive Tracking,1873
Workspace CPG with Body Pose Control for Stable Directed Vision During Omnidirectional Locomotion,1874
Rigid Body Motion Prediction with Planar Non-Convex Contact Patch,1879
Guaranteed Globally Optimal Planar Pose Graph and Landmark SLAM Via Sparse-Bounded Sums-Of-Squares Programming,1883
Weakly Supervised Recognition of Surgical Gestures,1885
WheeLeR - Wheel-Leg Reconfigurable Mechanism with Passive Gears for Mobile Robot Applications,1886
A Vacuum-Driven Origami Magic-Ball Soft Gripper,1887
A Dual-Bladder Buoyancy Engine for a Cephalopod-Inspired AUV,1888
Pavilion - Bridging Photo-Realism and Robotics,1890
Real-Time Monocular Object-Model Aware Sparse SLAM,1891
Development of a Multi-Level Stiffness Soft Robotics Module with Force Haptic Feedback for Endoscopic Applications,1895
Learning Behavior Trees from Demonstration,1900
Reinforcement Learning Meets Hybrid Zero Dynamics - A Case Study for RABBIT,1901
Rapid Inertial Reorientation of an Aerial Insect-Sized Robot Using a Piezo-Actuated Tail,1903
Visual Robot Task Planning,1905
Lift Your Leg - Mechanics of Running through Fluids,1906
Contact-based Navigation Path Planning for Aerial Robots,1910
Automatic Optical Coherence Tomography Imaging of Stationary and Moving Eyes with a Robotically-Aligned Scanner,1911
Steering a Multi-Armed Robotic Sheath Using Eccentric Precurved Tubes,1913
A Depth Camera-Based Soft Fingertip Device for Contact Region Estimation and Perception-Action Coupling,1914
Consolidated Control Framework to Control a Powered Transfemoral Prosthesis Over Inclined Terrain Conditions,1918
Control of Delayed Bilateral Teleoperation System for Robotic Tele-Echography,1919
Multi-Robot Region-Of-Interest Reconstruction with Dec-MCTS,1920
A Robotic Cell for Multi-Resolution Additive Manufacturing,1921
Learning Deep Visuomotor Policies for Dexterous Hand Manipulation,1923
Comparing Physical and Simulated Performance of a Deterministic and a Bio-Inspired Stochastic Foraging Strategy for Robot Swarms,1924
Bayesian Optimization of Soft Exosuits Using a Metabolic Estimator Stopping Process,1925
A Fog Robotic System for Dynamic Visual Servoing,1929
GraspFusion - Realizing Complex Motion by Learning and Fusing Grasp Modalities with Instance Segmentation,1932
Towards Semi-Autonomous and Soft-Robotics Enabled Upper-Limb Exoprosthetics - First Concepts and Robot-Based Emulation Prototype,1933
A Reinforcement Learning Approach for Control of a Nature-Inspired Aerial Vehicle,1935
Tightly-Coupled Aided Inertial Navigation with Point and Plane Features,1937
Accounting for Part Pose Estimation Uncertainties During Trajectory Generation for Part Pick-Up Using Mobile Manipulators,1939
RaD-VIO - Rangefinder-aided Downward Visual-Inertial Odometry,1942
Beyond Point Clouds - Fisher Information Field for Active Visual Localization,1946
Underwater Terrain Reconstruction from Forward-Looking Sonar Imagery,1947
Investigating Design Elements of Companion Robots for Older Adults,1950
Flight Camera Action Using Natural Language and Mixed Reality to Control a Drone,1953
Deep Local Trajectory Replanning and Control for Robot Navigation,1954
Acquisition of Word-Object Associations from Human-Robot and Human-Human Dialogues,1956
Large-Scale Multi-Object Rearrangement,1960
Data-Efficient Learning of Morphology and Controller for a Microrobot,1962
Fast and in Sync - Periodic Swarm Patterns for Quadrotors,1966
Switched Topology for Resilient Consensus Using Wi-Fi Signals,1968
Learning Recursive Bayesian Nonparametric Modeling of Moving Targets Via Mobile Decentralized Sensors,1969
Priming Deep Pedestrian Detection with Geometric Context,1971
BaRC - Backward Reachability Curriculum for Robotic Reinforcement Learning,1972
Anytime Stereo Image Depth Estimation on Mobile Devices,1973
FastDepth - Fast Monocular Depth Estimation on Embedded Systems,1977
Predictive Collision Avoidance for the Dynamic Window Approach,1978
Simulating Emergent Properties of Human Driving Behavior Using Multi-Agent Reward Augmented Imitation Learning,1979
A Real-Time Interactive Augmented Reality Depth Estimation Technique for Surgical Robotics,1980
Vision-Based Automated Sorting of C. Elegans on a Microfluidic Device,1981
ChevBot i 12 an Untethered Microrobot Powered by Laser for Microfactory Applications,1987
Integral Backstepping Position Control for Quadrotors in Tunnel-Like Confined Environments,1989
A Floating-Piston Hydrostatic Linear Actuator and Remote-Direct-Drive 2-DOF Gripper,1991
An Approach for Semantic Segmentation of Tree-Like Vegetation,1995
Improved Generalization of Heading Direction Estimation for Aerial Filming Using Semi-Supervised Regression,1996
Neural Lander - Stable Drone Landing Control Using Learned Dynamics,1998
Interactive Trajectory Prediction for Autonomous Driving Via Recurrent Meta Induction Neural Network,2000
Are We Ready for Autonomous Drone Racing The UZH-FPV Drone Racing Dataset,2003
Force-Controllable Quadruped Robot System with Capacitive-Type Joint Torque Sensor,2005
Probabilistic Projective Association and Semantic Guided Relocalization for Dense Reconstruction,2006
Automatic Real-Time Anomaly Detection for Autonomous Aerial Vehicles,2007
Kinematic Constraints Based Bi-Directional RRT (KB-RRT) with Parameterized Trajectories for Robot Path Planning in Cluttered Environment,2009
Development of a Soft Power Suit for Lower Back Assistance,2010
Joint Inference of Physics-Based Tracking andForce Estimation in Planar Pushing,2011
Morphology-Specific Convolutional Neural Networks for Tactile Object Recognition with a Multi-Fingered Hand,2012
Hunting Drones with Other Drones - Tracking a Moving Radio Target,2013
Segmenting Unknown 3D Objects from Real Depth Images Using Mask R-CNN Trained on Synthetic Point Clouds,2014
A Pipe-Climbing Soft Robot,2015
UAVUGV Autonomous Cooperation - UAV Assists UGV to Climb a Cliff by Attaching a Tether,2023
A Multimodal Aerial Underwater Vehicle with Extended Endurance and Capabilities,2025
Hierarchical Game-Theoretic Planning for Autonomous Vehicles,2030
Soil Displacement Terramechanics for Wheel-Based Trenching with a Planetary Rover,2036
Sharing the Load - Human-Robot Team Lifting Using Muscle Activity,2038
Robot Object Referencing through Situated Legible Projections,2039
IceVisionSet - lossless video dataset collected on Russian winter roads with traffic sign annotations,2040
MRS-VPR - A Multi-Resolution Sampling Based Visual Place Recognition Method,2044
Integrated UWB-Vision Approach for Autonomous Docking of UAVs in GPS-Denied Environments,2045
Nitinol Living Hinges for Millimeter-Sized Robots and Medical Devices,2046
Real-Time Model Predictive Control for Versatile Dynamic Motions in Quadrupedal Robots,2051
Safe and Fast Path Planning in Cluttered Environment Using Contiguous Free-Space Partitioning,2052
Automatic Leg Regeneration for Robot Mobility Recovery,2055
Geometric Search Based Inverse Kinematics of 7-DoF Redundant Manipulator with Multiple Joint Offsets,2057
Model-Based Estimation of the Gravity-Loaded Shape and Scene Depth for a Slim 3-Actuator Continuum Robot with Monocular Visual Feedback,2058
Active Sampling Based Safe Identification of Dynamical Systems Using Extreme Learning Machines and Barrier Certificates,2059
Robust Area Coverage with Connectivity Maintenance,2064
REPLAB - A Reproducible Low-Cost Arm Benchmark for Robotic Learning,2065
An Interactive Scene Generation Using Natural Language,2067
Capillary Ionic Transistor and Precise Transport Control for Nano Manipulation,2068
Spatial Coverage without Computation,2069
A Fog Robotics Approach to Deep Robot Learning - Application to Object Recognition and Grasp Planning in Surface Decluttering,2071
Towards Robust Product Packing with a Minimalistic End-Effector,2073
Continuous Occupancy Map Fusion with Fast Bayesian Hilbert Maps,2076
Distributional Deep Reinforcement Learning with a Mixture of Gaussians,2083
Bridging Hamilton-Jacobi Safety Analysis and Reinforcement Learning,2084
Multi-Vehicle Trajectory Optimisation on Road Networks,2087
Task-Driven Estimation and Control Via Information Bottlenecks,2088
Compliant Bistable Gripper for Aerial Perching and Grasping,2090
Model Predictive Control of Ride-Sharing Autonomous Mobility-On-Demand Systems,2095
Cargo Transportation Strategy Using T3-Multirotor UAV,2098
Design and Experiments of a Squid-Like Aquatic-Aerial Vehicle with Soft Morphing Fins and Arms,2099
Using Geometric Features to Represent Near-Contact Behavior in Robotic Grasping,2100
Evaluating the Effectiveness of Perspective Aware Planning with Panoramas,2102
Nonlinear Orientation Controller for a Compliant Robotic Fish Based on Asymmetric Actuation,2103
User Centric Device Registration for Streamlined Workflows in Surgical Navigation Systems,2106
Lightweight Contrast Modeling for Attention-Aware Visual Localization,2108
Keyframe-Based Direct Thermali 12 Inertial Odometry,2111
Learning to Identify Object Instances by Touch - Tactile Recognition Via Multimodal Matching,2119
Manipulation by Feel - Touch-Based Control with Deep Predictive Models,2120
Feasibility Study of Robotic Needles with a Rotational Tip-Joint and Notch Patterns,2121
Development of a Novel Gait Rehabilitation Device with Hip Interaction and a Single DOF Mechanism,2125
Sensing Shear Forces During Food Manipulation - Resolving the Trade-Off Between Range and Sensitivity,2128
Self-Supervised Sparse-To-Dense - Self-Supervised Depth Completion from LiDAR and Monocular Camera,2139
Neural Network Pile Loading Controller Trained by Demonstration,2141
A Multi-Domain Feature Learning Method for Visual Place Recognition,2143
Learning to Write Anywhere with Spatial Transformer Image-To-Motion Encoder-Decoder Networks,2150
Human-Care Rounds Robot with Contactless Breathing Measurement,2154
Motion Planning for High-DOF Manipulation Using Hierarchical System Identification,2159
Beyond Photometric Loss for Self-Supervised Ego-Motion Estimation,2161
Real-Time Scalable Dense Surfel Mapping,2162
Azimuthal Shear Deformation of a Novel Soft Fiber-Reinforced Rotary Pneumatic Actuator,2167
In-Hand Object Scanning Via RGB-D Video Segmentation,2176
DSNet - Joint Learning for Scene Segmentation and Disparity Estimation,2178
Coverage of an Environment Using Energy-Constrained Unmanned Aerial Vehicles,2180
ADAPS - Autonomous Driving Via Principled Simulations,2181
Navigating Dynamically Unknown Environments Leveraging past Experience,2183
Global Vision-Based Reconstruction of Three-Dimensional Road Surfaces Using Adaptive Extended Kalman Filter,2186
Online Vehicle Trajectory Prediction Using Policy Anticipation Network and Optimization-Based Context Reasoning,2189
Transferring Grasp Configurations Using Active Learning and Local Replanning,2192
A Hierarchical Framework for Coordinating Large-Scale Robot Networks,2195
A Data-Driven Approach for Fast Simulation of Robot Locomotion on Granular Media,2197
Planning Coordinated Event Observation for Structured Narratives,2198
Autonomous Laparoscopic Robotic Suturing with a Novel Actuated Suturing Tool and 3D Endoscope,2199
Motion Planning Templates - A Motion Planning Framework for Robots with Low-Power CPUs,2201
Using DP towards a Shortest Path Problem-Related Application,2203
DoS-Resilient Multi-Robot Temporal Logic Motion Planning,2204
Toward Lateral Aerial Grasping  Manipulation Using Scalable Suction,2206
An Autonomous Loop-Closure Approach for Simultaneous Exploration and Coverage of Unknown Infrastructure Using MAVs,2207
Security-Aware Synthesis of Human-UAV Protocols,2208
Efficient Generation of Motion Plans from Attribute-Based Natural Language Instructions Using Dynamic Constraint Mapping,2209
Using Data-Driven Domain Randomization to Transfer Robust Control Policies to Mobile Robots,2210
Real-Time Vehicle Detection from Short-Range Aerial Image with Compressed MobileNet,2211
Online Plan Repair in Multi-Robot Coordination with Disturbances,2219
A Novel Laser Scalpel System for Computer-Assisted Laser Surgery,2223
Stable Bin Packing of Non-Convex 3D Objects with a Robot Manipulator,2225
Fast and Efficient Aerial Climbing of Vertical Surfaces Using Fixed-Wing UAVs,2230
Automated Abstraction of Manipulation Domains for Cost-Based Reactive Synthesis,2312
Geometric Interpretation of the General POE Model for a Serial-Link Robot Via Conversion into D-H Parameterization,2317
Spatial Change Detection Using Voxel Classification by Normal Distributions Transform,2321
The Foldable Drone - A Morphing Quadrotor that can Squeeze and Fly,2322
Probabilistic Appearance-Based Place Recognition Through Bag of Tracked Words,2334
Robust Pose-Graph SLAM Using Absolute Orientation Sensing,2335
Deconfliction of Motion Paths with Traffic Inspired Rules in Roboti 12 Robot and Humani 12 Robot Interactions,2340
Shallow-Depth Insertion - Peg in Shallow Hole through Robotic In-Hand Manipulation,2343
High-Speed Small-Deformation Catching of Soft Objects Based on Active Vision and Proximity Sensing,2344
Design Guarantees for Resilient Robot Formations on Lattices,2347
Resilient Active Target Tracking with Multiple Robots,2348
Self-Assembly Magnetic Chain Unit for Bulk Biomaterial Actuation,2349
Monocular Semantic Occupancy Grid Mapping with Convolutional Variational Encoder-Decoder Networks,2354
Effects of Different Hand-Grounding Locations on Haptic Performance with a Wearable Kinesthetic Haptic Device,2355
Sparse2Dense - From Direct Sparse Odometry to Dense 3D Reconstruction,2358
Robust low-overlap 3-D point cloud registration for outlier rejection,2359
Nanoliter Fluid Handling for Microbiology via Levitated Magnetic Microrobots,2363
Unified Representation and Registration of Heterogeneous Sets of Geometric Primitives,2364
Through-Water Stereo SLAM with Refraction Correction for AUV Localization,2365
CENTAURO - A Hybrid Locomotion and High Power Resilient Manipulation Platform,2367
Motion Planning Networks,2368
Towards Robot Interaction Autonomy - Explore Identify and Interact,2372
Hybrid Nonsmooth Barrier Functions with Applications to Provably Safe and Composable Collision Avoidance for Robotic Systems,2373
Design Optimisation of Sparse Sensing Array for Extended Aerial Robot Navigation in Deep Hazardous Tunnels,2375
Thermal Recovery of Multi-Limbed Robots with Electric Actuators,2377
Local Descriptor for Robust Place Recognition Using LiDAR Intensity,2381
It Would Make Me Happy If You Used My Guess - Comparing Robot Persuasive Strategies in Social Human-Robot Interaction,2384
Specifying Dual-Arm Robot Planning Problems through Natural Language and Demonstration,2386
Distributed Motion Tomography for Reconstruction of Flow Fields,2387
Adaptive Sampling and Reduced Order Modeling of Dynamic Processes by Robot Teams,2388
Safe and Efficient High Dimensional Motion Planning in Space-Time with Time Parameterized Prediction,2389
Decentralized Full Coverage of Unknown Areas by Multiple Robots with Limited Visibility Sensing,2390
Automated Laser Ablation of Motile Sperm for Immobilization,2392
Context-Aware Depth and Pose Estimation for Bronchoscopic Navigation,2393
Enhancing V-SLAM Keyframe Selection with an Efficient ConvNet for Semantic Analysis,2394
Dexterous Manipulation with Deep Reinforcement Learning - Efficient General and Low-Cost,2400
Learning to Drive from Simulation without Real World Labels,2401
Inertial Yaw-Independent Velocity and Attitude Estimation for High Speed Quadrotor Flight,2405
Regeneration of Normal Distributions Transform for Target Lattice Based on Fusion of Truncated Gaussian Components,2408
Loosely-Coupled Semi-Direct Monocular SLAM,2410
End-Effector Pose Correction for Versatile Large-Scale Multi-Robotic Systems,2413
A Novel Efficient Big Data Processing Scheme for Feature Extraction in Electrical Discharge Machining,2414
End to End Learning of a Multi-Layered SNN Based on R-STDP for a Target Tracking Snake-Like Robot,2416
Go with the Flow - Exploration and Mapping of Pedestrian Flow Patterns from Partial Observations,2418
Energy-Aware Optimal Control of Variable Stiffness Actuated Robots,2419
A Gradual Refreshing Scheme to Improve Tool Utilization,2424
MetaGrasp - Data Efficient Grasping by Affordance Interpreter Network,2425
Field Deployment of a Plume Monitoring UAV Flock,2426
Chance-Constrained Collision Avoidance for MAVs in Dynamic Environments,2428
Toward Fingertip Non-Contact Material Recognition and Near-Distance Ranging for Robotic Grasping,2429
Trajectory Generation for Multiagent Point-To-Point Transitions Via Distributed Model Predictive Control,2431
PRIMAL - Pathfinding Via Reinforcement and Imitation Multi-Agent Learning,2432
Persistent and Robust Execution of MAPF Schedules in Warehouses,2436
Video-Based Prediction of Hand-Grasp Preshaping with Application to Prosthesis Control,2440
Color-Coded Fiber-Optic Tactile Sensor for an Elastomeric Robot Skin,2441
Shear-invariant Sliding Contact Perception with a Soft Tactile Sensor,2442
A White-Noise-On-Jerk Motion Prior for Continuous-Time Trajectory Estimation on SE(3),2444
Design of a Miniature Series Elastic Actuator for Bilateral Teleoperations Requiring Accurate Torque Sensing and Control,2449
Real-Time Surface Shape Sensing for Soft and Flexible Structures Using Fiber Bragg Gratings,2452
Application of a Redundant Haptic Interface in Enhancing Soft-Tissue Stiffness Discrimination,2456
Autonomous Parallelization of Resource-Aware Robotic Task Nodes,2457
Dense-ArthroSLAM - Dense Intra-Articular 3D Reconstruction with Robust Localization Prior for Arthroscopy,2461
A Unified Framework for the Teleoperation of Surgical Robots in Constrained Workspaces,2463
Cable-Less Magnetically-Driven Forceps for Minimally Invasive Surgery,2464
A Hand-Held Robot for Precise and Safe Pivc,2468
On the Development of Adaptive Tendon-Driven Wearable Exo-Gloves for Grasping Capabilities Enhancement,2469
A Variational Approach to Minimum Jerk Trajectories for Psychological Safety in Collaborative Assembly Stations,2471
The Role of Closed-Loop Hand Control in Handshaking Interactions,2474
Improved Human-Robot Collaborative Control of Redundant Robot for Teleoperated Minimally Invasive Surgery,2475
Object Centered Teleoperation of Mobile Manipulators with Remote Center of Motion Constraint,2476
3D Image Reconstruction of Biological Organelles with a Robot-Aided Microscopy System for Intracellular Surgery,2484
Context-Aware Modelling for Augmented Reality Display Behaviour,2485
Optical Force Sensing in Minimally Invasive Robotic Surgery,2486
Contactless Robotic Micromanipulation in Air Using a Magneto-Acoustic System,2487
A Self-Adaptive Motion Scaling Framework for Surgical Robot Remote Control,2488
An Improved Control-Oriented Modeling of the Magnetic Field,2489
The Oxford Multimotion Dataset - Multiple SE(3) Motions with Ground Truth,2492
Asynchronous Spatial Image Convolutions for Event Cameras,2493
Learning to Predict Ego-Vehicle Poses for Sampling-Based Nonholonomic Motion Planning,2496
Pre-Grasp Sliding Manipulation of Thin Objects Using Soft Compliant or Underactuated Hands,2498
A Hand Combining Two Simple Grippers to Pick up and Arrange Objects for Assembly,2499
A Magnetically Steered Endolaser Probe for Automated Panretinal Photocoagulation,2502
Focal Loss in 3D Object Detection,2504
Towards Blended Reactive Planning and Acting Using Behavior Trees,2505
Design of a Compliant Mechanical Device for Upper-Leg Rehabilitation,2506
Autonomous Data-Driven Manipulation of Unknown Anisotropic Deformable Tissues Using Unmodelled Continuum Manipulators,2508
Tetherless Mobile Micro-Surgical Scissors Using Magnetic Actuation,2510
A Lightweight and Efficient Fully-Powered Knee Prosthesis with Actively Variable Transmission,2512
Capturing the Frictional State of a Soft Tactile Sensor Via Subtractive Color Mixing,2515
Mechanical Framework Design with Experimental Verification of a Wearable Exoskeleton Chair,2516
Vision-Based Online Learning Kinematic Control for Soft Robots Using Local Gaussian Process Regression,2517
Towards Robot-Assisted Photoacoustic Imaging - Implementation Using the da Vinci Research Kit and Virtual Fixtures,2518
Disturbance-Observer-Based Compliance Control of Electro-Hydraulic Actuators with Backdrivability,2523
Long-Stroke Rolling Diaphragm Actuators for Haptic Display of Forces in Teleoperation,2525
Fluidic Elastomer Actuators for Haptic Interactions in Virtual Reality,2526
Design and Implementation of a Two-DOF Robotic System with an Adjustable Force Limiting Mechanism for Ankle Rehabilitation,2530
An Autonomous Exoskeleton for Ankle Plantarflexion Assistance,2531
Unsupervised Learning of Monocular Depth and Ego-Motion Using Multiple Masks,2533
A Microrobotic System for Simultaneous Measurement of Turgor Pressure and Cell-Wall Elasticity of Individual Growing Plant Cells,2534
On the Similarities and Differences among Contact Models in Robot Simulation,2535
Light-Weight Whiskers for Contact Pre-Contact and Fluid Velocity Sensing,2537
Rendezvous Planning for Multiple AUVs with Mobile Charging Stations in Dynamic Currents,2538
UVDAR System for Visual Relative Localization with Application to Leader-Follower Formations of Multirotor UAVs,2539
On-Line 3D Active Pose-Graph SLAM Based on Key Poses Using Graph Topology and Sub-Maps,2540
Event-Based Direct Camera Tracking from a Photometric 3D Map Using Nonlinear Optimization,2541
Low-Latency Visual SLAM with Appearance-Enhanced Local Map Building,2545
Experimental Comparison of Visual-Aided Odometry Methods for Rail Vehicles,2552
Iteratively Reweighted Midpoint Method for Fast Multiple View Triangulation,2554
Sizing the Aortic Annulus with a Robotised Commercially Available Soft Balloon Catheter - In Vitro Study on Idealised Phantoms,2555
Endoscope Force Generation and Intrinsic Sensing with Environmental Scaffolding,2558
Unified Motion-Based Calibration of Mobile Multi-Sensor Platforms with Time Delay Estimation,2559
Towards Robotic Feeding - Role of Haptics in Fork-based Food Manipulation,2561
Near-Optimal Path Planning for a Car-Like Robot Visiting a Set of Waypoints with Field of View Constraints,2562
Optimal Proactive Path Planning for Collaborative Robots in Industrial Contexts,2563
Vision-Based Control and Stability Analysis of a Cable-Driven Parallel Robot,2564
A Novel Skin-Stretch Haptic Device for Intuitive Control of Robotic Prostheses and Avatars,2565
Passive Task-Prioritized Shared-Control Teleoperation with Haptic Guidance,2568
Robot-Based Training for People with Mild Cognitive Impairment,2570
Data-Driven Haptic Modeling of Normal Interactions on Viscoelastic Deformable Objects Using a Random Forest,2571
Degenerate Motion Analysis for Aided INS with Online Spatial and Temporal Sensor Calibration,2573
Sparse Optimization of Contact Forces for Balancing Control of Multi-Legged Humanoids,2574
Efficient Micro Waveguide Coupling Based on Microrobotic Positioning,2579
Coordinated control of spacecrafts attitude and end-effector for space robots,2580
Theres No Place Like Home - Visual Teach and Repeat for Emergency Return of Multirotor UAVs During GPS Failure,2581
Towards a Generic Diver-Following Algorithm - Balancing Robustness and Efficiency in Deep Visual Detection,2583
Haptic Inspection of Planetary Soils with Legged Robots,2584
Central Pattern Generators Control of Momentum Driven Compliant Structures,2585
Rover-IRL - Inverse Reinforcement Learning with Soft Value Iteration Networks for Planetary Rover Path Planning,2586
Experimental Evaluation of Teleoperation Interfaces for Cutting of Satellite Insulation,2587
A Truly Redundant Aerial Manipulator System with Application to Push-And-Slide Inspection in Industrial Plants,2588
Human Gaze-Driven Spatial Tasking of an Autonomous MAV,2589
3-PSR Mechanism Design Parameter Optimization and Low-Cost Method for Replicating Wave and Boat Motion,2594
Avoidance of Convex and Concave Obstacles with Convergence Ensured through Contraction,2596
An Adaptive Walking Robot with Reconfigurable Mechanisms using Shape Morphing Joints,2597
Learning Affordance Segmentation for Real-World Robotic Manipulation Via Synthetic Images,2601
Cloth Manipulation Using Random-Forest-Based Imitation Learning,2602
Modeling Grasp Type Improves Learning-Based Grasp Planning,2606
A Novel Rotating Beam Link for Variable Stiffness Robotic Arms,2609
Design and Fabrication of a 3D Printed Metallic Flexible Joint for Snake-Like Surgical Robot,2610
A Large-Deflection FBG Bending Sensor for SMA Bending Modules for Steerable Surgical Robots,2611
Differentially-Clutched Series Elastic Actuator for Robot-Aided Musculoskeletal Rehabilitation,2612
Combining a Bio-Inspired Reflexive Neuromuscular Controller with a Trajectory Controller for Active Lower-Extremity Gait-Assistive Devices,2613
Autonomous Flexible Endoscope for Minimally Invasive Surgery with Enhanced Safety,2614
Using Augmentation to Improve the Robustness to Rotation of Deep Learning Segmentation in Robotic-Assisted Surgical Data,2616
Pneumatically Attachable Flexible Rails for Track-Guided Ultrasound Scanning in Robotic-Assisted Partial Nephrectomy i 12 A Preliminary Design Study,2618
Everybody Needs Somebody Sometimes - Validation of Adaptive Recovery in Robotic Space Operations,2620
Collision Detection for Industrial Collaborative Robots - A Deep Learning Approach,2622
Dynamic Primitives in Human Manipulation of Non-Rigid Objects,2623
Quasi-Direct Drive for Low-Cost Compliant Robotic Manipulation,2629
Getting Robots Unfrozen and Unlost in Dense Pedestrian Crowds,2631
Direct Relative Edge Optimization a Robust Alternative for Pose Graph Optimization,2634
Learning to See the Wood for the Trees - Deep Laser Localization in Urban and Natural Environments on a CPU,2635
Modeling Perceptual Aliasing in SLAM Via Discrete-Continuous Graphical Models,2637
New Automated Guided Vehicle System Using Real-Time Holonic Scheduling for Warehouse Picking,2642
Efficient Autonomous Exploration Planning of Large Scale 3D-Environments,2643
Deep Reinforcement Learning Robot for Search and Rescue Applications - Exploration in Unknown Cluttered Environments,2645
Acausal Approach to Motion Cueing,2647
A Robotic Microscope System to Examine TCR Quality against Tumor Neoantigens - A New Tool for Cancer Immunotherapy Research,2648
A Multi-Vehicle Trajectories Generator to Simulate Vehicle-To-Vehicle Encountering Scenarios,2649
Explicit Model Predictive Control of a Magnetic Tethered Capsule,2652
A Sense of Touch for the Shadow Modular Grasper,2653
Super Dragon - A 10-m-long Coupled Tendon-driven Articulated Manipulator,2654
Bundled Wire Drive - Proposal and Feasibility Study of a Novel Tendon-Driven Mechanism Using Synthetic Fiber Ropes,2655
Soft Tactile Sensing - Retrieving Force Torque and Contact Point Information from Deformable Surfaces,2656
Robot Co-Design - Beyond the Monotone Case,2657
Optimal Stochastic Vehicle Path Planning Using Covariance Steering,2660
A Constraint Programming Approach to Simultaneous Task Allocation and Motion Scheduling for Industrial Dual-Arm Manipulation Tasks,2664
Safe Navigation with Human Instructions in Complex Scenes,2668
ConFusion - Sensor Fusion for Complex Robotic Systems Using Nonlinear Optimization,2670
Task-Based Design of Ad-Hoc Modular Manipulators,2675
Flexible Collaborative Transportation by a Team of Rotorcraft,2683
Integrated Mapping and Path Planning for Very Large-Scale Robotic (VLSR) Systems,2685
A Comparison between Decentralized Local and Global Methods for Connectivity Maintenance of Multi-Robot Networks,2687
High-Bandwidth 3D Multi-Trap Actuation Technique for 6-DoF Real-Time Control of Optical Robots,2689
IPMC Monolithic Thin Film Robots Fabricated through a Multi-Layer Casting Process,2690
Caterpillar-Inspired Crawling Robot Using Both Compression and Bending Deformations,2691
AgriColMap - Aerial-Ground Collaborative 3D Mapping for Precision Farming,2693
Force-Based Heterogeneous Traffic Simulation for Autonomous Vehicle Testing,2699
Thermal Image Based Navigation System for Skid-Steering Mobile Robots in Sugarcane Crops,2700
Geometric Relation Distribution for Place Recognition,2703
Proprioceptive Localization Assisted by Magnetoreception - A Minimalist Intermittent Heading-Based Approach,2705
Incremental Visual-Inertial 3D Mesh Generation with Structural Regularities,2706
Hybrid Open-Loop Closed-Loop Control of Coupled Human-Robot Balance During Assisted Stance Transition with Extra Robotic Legs,2709
Shape Locking Mechanism of Flexible Joint Using Mechanical Latch with Electromagnetic Force,2710
Grasping Interface with Wet Adhesion and Patterned Morphology - Case of Thin Shell,2711
Comparison of Modeling Approaches for a Tendon Actuated Continuum Robot with Three Extensible Segments,2713
Contact-Event-Triggered Mode Estimation for Dynamic Rigid Body Impedance-Controlled Capture,2714
Relative Autonomy and Navigation for Command and Control of Low-Cost Autonomous Underwater Vehicles,2715
Communication-Efficient Planning and Mapping for Multi-Robot Exploration in Large Environments,2717
Minimum-Time Trajectory Planning under Intermittent Measurements,2718
Compensation of Measurement Noise and Bias in Geometric Attitude Estimation,2719
Optimal Trajectory Generation for Quadrotor Teach-And-Repeat,2722
Interaction Force Estimation Using Extended State Observers - An Application to Impedance Based Assistive and Rehabilitation Robotics,2723
Autonomous Navigation for Unmanned Underwater Vehicles - Real-Time Experiments Using Computer Vision,2724
Optimization-Based Non-Impact Rolling Locomotion of a Variable Geometry Truss,2726
Multi-Rate Tracking Control for a Space Robot on a Controlled Satellite - A Passivity-Based Strategy,2728
Development of Performance System with Musical Dynamics Expression on Humanoid Saxophonist Robot,2730
Non-Destructive Robotic Assessment of Mango Ripeness Via Multi-Point Soft Haptics,2731
Control and Configuration Planning of an Aerial Cable Towed System,2732
Active Localization of Gas Leaks Using Fluid Simulation,2738
Capacitive Sensing for a Gripper with Gecko-Inspired Adhesive Film,2744
Classification of Household Materials Via Spectroscopy,2745
Precision Stationary Flight of a Robotic Hummingbird,2747
Four Wings - A New Insect-Sized Aerial Robot with Steering ability and Payload Capacity for Autonomy,2751
Benchmarking Resilience of Artificial Hands,2752
Circular and Concentric Formation of Kinematic Unicycles,2754
Point-Based Policy Synthesis for POMDPs with Boolean and Quantitative Objectives,2755
Dynamic Manipulation of Gear Ratio and Ride Height for a Novel Compliant Wheel Using Pneumatic Actuators,2757
CHiMP - A Contact Based Hilbert Map Planner,2758
From Pixels to Percepts - Highly Robust Perception and Exploration Using Deep Learning and an Optical Biomimetic Tactile Sensor,2759
Control from the Cloud - Edge Computing Services and Digital Shadow for Automation Technologies,2760
